Sample Status,Report Status,Date Reported,Asset ID,Unit ID,Unit Description,Asset Class,Position,Tested Lubricant,Service Level,Sample Bottle ID,Manufacturer,Alt Manufacturer,Model,Alt Model,Serial Number,Account Name,Account ID,Oil Rating,Contamination Rating,Equipment Rating,Parent Account Name,Parent Account ID,ERP Account Number,Days Since Sampled,Date Sampled,Date Registered,Date Received,Country,Laboratory,Business Lines,Fully Qualified,LIMS Sample ID,Schedule,Tested Lubricant ID,Registered Lubricant,Registered Lubricant ID,Zone,Work ID
Completed,Alert,2019-05-16T08:24:48,40120928,AV BOG BUS 26,Bus 26 (Motor),Engine,,MOBIL DELVAC MX ESP 15W40,Essential,a012935393,MERCEDES BENZ,,MBE 900 EPA 2004,,,AVIANCA PUENTE AEREO / EQUIPOS DE LOGISTICA,211832,Alert,Alert,Normal,COMPAÑIA DE LUBRICANTES,211474,0000120948,41,2019-04-22T00:00:00,2019-05-03T18:28:20,2019-05-09T22:21:42,CO,Bogota,Industrial,,BO9129156306,E1_E,44465,MOBIL DELVAC MX ESP 15W40,44465,AMR-South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Completed,Caution,2019-05-20T01:50:50,50299800,AV BOG GPU 438,Planta 438 (Motor),Engine,,MOBIL DELVAC MX ESP 15W40,Essential,a012936802,NOT LISTED,HITZINGER,NOT LISTED,180CU20,,AVIANCA PUENTE AEREO / EQUIPOS DE LOGISTICA,211832,Caution,Normal,Normal,COMPAÑIA DE LUBRICANTES,211474,0000120948,32,2019-05-01T00:00:00,2019-05-03T18:30:49,2019-05-09T20:43:40,CO,Bogota,Industrial,,BO9129153311,E1_E,44465,MOBIL DELVAC MX ESP 15W40,44465,AMR-South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Completed,Alert,2019-05-08T10:51:25,50097497,THX-481,THX-481,Engine,,MOBIL DELVAC 1 ESP 5W-40,Essential,a012695508,CUMMINS,,ISX,,,Solutrans S.A.S,403342,Normal,Alert,Normal,COMPAÑIA DE LUBRICANTES,211474,,33,2019-04-30T00:00:00,2019-05-03T18:32:22,2019-05-06T19:02:59,CO,Bogota,CVL (Commercial Vehicle Line),,BO9126886330,E1_E,44461,MOBIL DELVAC 1 ESP 5W-40,44461,AMR-South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Completed,Alert,2019-05-13T07:38:44,50496176,AV BOG GPU 20,Planta 20 (Motor),Engine,,MOBIL DELVAC MX ESP 15W40,Essential,a012933308,NOT LISTED,Stewart & Stevenson,NOT LISTED,GSBL90,,AVIANCA PUENTE AEREO / EQUIPOS DE LOGISTICA,211832,Normal,Alert,Normal,COMPAÑIA DE LUBRICANTES,211474,0000120948,31,2019-05-02T00:00:00,2019-05-03T18:36:18,2019-05-09T20:43:20,CO,Bogota,Industrial,,BO9129153310,E1_E,44465,MOBIL DELVAC MX ESP 15W40,44465,AMR-South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Completed,Caution,2019-05-14T12:36:44,40452415,89,MP 7 Engine,Engine,FRONT,FT-GRIZZLY 5W-30,Enhanced,b037923899,MACK,,MP7 EPA 2010,,,"ESS Transportation, Inc.",230216,Normal,Normal,Caution,ExxonMobil Research & Engineering Signum Oil Analysis Testing,203640,3333333333,40,2019-04-23T00:00:00,2019-05-03T19:53:12,2019-05-10T14:44:23,US,Kansas City,Industrial,,19130116034,XD1DV_S,99883,FT-GRIZZLY 5W-30,99883,AMR-North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Completed,Alert,2019-05-10T05:31:14,30694695,PRENSA 8,PRENSA HIDRAUL. SACMI SISTEMAS HIDRAULICO,Hydraulic,,MOBIL DTE 10 EXCEL 32,Enhanced,b036979386,SACMI,,NOT LISTED,PH 1400,,COLCERAMICA / PRENSAS,211854,Normal,Alert,Normal,COMPAÑIA DE LUBRICANTES,211474,0000120948,30,2019-05-03T00:00:00,2019-05-03T20:00:50,2019-05-08T17:58:01,CO,Bogota,Industrial,,BO9128132326,IH_S,62262,MOBIL DTE 10 EXCEL 32,62262,AMR-South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Completed,Alert,2019-05-29T10:45:50,50113973,P-822E MLL,P-822E MLL,Circulating System,,MOBIL SHC 626,Enhanced,b036766252,NOT LISTED,EMERSON,NOT LISTED,09701594-180,,Ecopetrol Campo Rubiales,401736,Normal,Normal,Alert,COPEC,412670,0000120501,30,2019-05-03T00:00:00,2019-05-03T22:21:51,2019-05-28T19:32:28,CO,Bogota,Industrial,,BO9148381322,ICS_S,60293,MOBIL SHC 626,60293,AMR-South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Completed,Alert,2019-05-09T12:37:57,40429098,6037196,PCP RC-04,Circulating System,,MOBIL SHC 630,Enhanced,b036562194,NOT LISTED,Weatherford,NOT LISTED,MG,,ECOPETROL RIO CEIBAS - YAGUARÁ RIOCEIBAS YAGUARÁ / CAMPO RIO CEIBAS,329572,Normal,Alert,Normal,ECOPETROL RIO CEIBAS - YAGUARÁ RIOCEIBAS YAGUARÁ,235000,0000120501,30,2019-05-03T00:00:00,2019-05-03T22:59:20,2019-05-06T20:43:43,CO,Bogota,Industrial,,BO9126899324,ICS_S,60295,MOBIL SHC 630,60295,AMR-South,10556992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Completed,Alert,2019-05-08T10:51:27,50509895,Bulldozer,BL004 - Hidráulico,Hydraulic,,MOBILTRANS HD 30,Essential,a012699290,CATERPILLAR,,NOT LISTED,D6K2,,SACYR - PROYECTO PUERTA DEL HIERRO,418498,Alert,Normal,Normal,ASIGEM S.A taller,251118,0010374783,33,2019-04-30T00:00:00,2019-05-03T23:05:56,2019-05-06T19:52:13,CO,Bogota,Industrial,,BO9126889302,IH1_E,52113,MOBILTRANS HD 30,52113,AMR-South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Completed,Alert,2019-05-15T10:22:08,50445646,Torre de iluminación,LU006 - Motor,Engine,MIDDLE,MOBIL DELVAC MX ESP 15W40,Essential,a012699324,WACKER NEUSON,,NOT LISTED,LTN6L,,SACYR - PROYECTO PUERTA DEL HIERRO,418498,Alert,Alert,Normal,ASIGEM S.A taller,251118,0010374783,33,2019-04-30T00:00:00,2019-05-03T23:25:51,2019-05-06T20:14:42,CO,Bogota,Industrial,,BO9126895312,E1_E,44465,MOBIL DELVAC MX ESP 15W40,44465,AMR-South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Completed,Alert,2019-05-15T10:22:08,50497865,Torre de iluminación,LU021 - Motor,Engine,MIDDLE,MOBIL DELVAC MX ESP 15W40,Essential,a012698901,WACKER NEUSON,,NOT LISTED,LTV 6,,SACYR - PROYECTO PUERTA DEL HIERRO,418498,Alert,Alert,Normal,ASIGEM S.A taller,251118,0010374783,32,2019-05-01T00:00:00,2019-05-03T23:29:55,2019-05-06T20:14:28,CO,Bogota,Industrial,,BO9126895309,E1_E,44465,MOBIL DELVAC MX ESP 15W40,44465,AMR-South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Completed,Alert,2019-05-15T10:22:08,50499152,Luminaria,LU018 - Motor,Engine,MIDDLE,MOBIL DELVAC MX ESP 15W40,Essential,a012698085,CATERPILLAR,,NOT LISTED,LTN 6L,,SACYR - PROYECTO PUERTA DEL HIERRO,418498,Alert,Alert,Normal,ASIGEM S.A taller,251118,0010374783,32,2019-05-01T00:00:00,2019-05-03T23:32:59,2019-05-06T20:13:49,CO,Bogota,Industrial,,BO9126895301,E1_E,44465,MOBIL DELVAC MX ESP 15W40,44465,AMR-South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Completed,Alert,2019-05-08T10:51:28,50475289,Retrocargador,RC001- Diferencial Delantero,Differential,,MOBILTRANS HD 50,Essential,a012699806,CATERPILLAR,,NOT LISTED,416F,,SACYR - PROYECTO PUERTA DEL HIERRO,418498,Alert,Normal,Alert,ASIGEM S.A taller,251118,0010374783,32,2019-05-01T00:00:00,2019-05-03T23:42:13,2019-05-06T19:53:51,CO,Bogota,Industrial,,BO9126889318,P1_E,52114,MOBILTRANS HD 50,52114,AMR-South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Completed,Alert,2019-05-08T10:51:27,50477564,Retrocargador,RC001- Hidráulico,Hydraulic,,MOBILTRANS HD 30,Essential,a012700650,CATERPILLAR,,NOT LISTED,416F2,,SACYR - PROYECTO PUERTA DEL HIERRO,418498,Alert,Normal,Normal,ASIGEM S.A taller,251118,0010374783,32,2019-05-01T00:00:00,2019-05-03T23:48:51,2019-05-06T19:52:48,CO,Bogota,Industrial,,BO9126889308,IH1_E,52113,MOBILTRANS HD 30,52113,AMR-South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Completed,Caution,2019-05-16T11:33:25,50255697,MC43007,COMPLEMENTARIA VCQ94,Engine,FRONT,MOBIL DELVAC MX ESP 15W40,Essential,a012947051,AGRALE,,NOT LISTED,"8,5 TCA PLUS",,UNIMETRO - COMPLEMENTARIAS,410179,Normal,Caution,Caution,UNIMETRO S.A.,220549,0000211612,30,2019-05-03T00:00:00,2019-05-04T17:32:27,2019-05-15T18:34:51,CO,Bogota,Industrial,,BO9135229338,E1_E,44465,MOBIL DELVAC MX ESP 15W40,44465,AMR-South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Completed,Alert,2019-05-16T11:33:25,50261210,MC43007 - CAJA,COMPLEMENTARIA VCQ94,Transmission,,MOBIL DELVAC 1350,Essential,a012947906,NOT LISTED,,NOT LISTED,,,UNIMETRO - COMPLEMENTARIAS,410179,Alert,Alert,Caution,UNIMETRO S.A.,220549,0000211612,30,2019-05-03T00:00:00,2019-05-04T17:34:00,2019-05-15T18:33:31,CO,Bogota,Industrial,,BO9135229306,P1_E,44074,MOBIL DELVAC 1350,44074,AMR-South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Completed,Alert,2019-05-16T11:33:25,50753590,MC43007,MC43007,Differential,,MOBILUBE HD 85W-140,Essential,a012945092,NOT LISTED,,,,,UNIMETRO - COMPLEMENTARIAS,410179,Normal,Alert,Alert,UNIMETRO S.A.,220549,0000211612,30,2019-05-03T00:00:00,2019-05-04T17:35:31,2019-05-15T18:33:39,CO,Bogota,Industrial,,BO9135229309,P1_E,51019,MOBILUBE HD 85W-140,51019,AMR-South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Completed,Alert,2019-05-20T01:50:50,50753659,FOT859,Chevrolet Spark GT,Engine,,MOBIL DELVAC 1 ESP 5W-40,Enhanced,b030707315,CHEVROLET,,GASOLINE,,,COMPAÑIA DE LUBRICANTES,211474,Alert,Alert,Normal,COPEC,412670,0000120948,29,2019-05-04T00:00:00,2019-05-05T00:58:15,2019-05-10T20:40:30,CO,Bogota,Industrial,,BO9130181304,E1_S,44461,MOBIL DELVAC 1 ESP 5W-40,44461,AMR-South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Completed,Caution,2019-05-16T09:32:56,50150514,CABP-Z0006,HIDRÁULICO - CARGADOR 6 MTI DIESEL,Hydraulic,,MOBIL DTE 26,Enhanced,b036940870,NOT LISTED,,NOT LISTED,,,Gran Colombia Gold / Mina El Silencio,405422,Normal,Caution,Normal,Gran Colombia Gold,404927,0000121438,29,2019-05-04T00:00:00,2019-05-05T02:17:26,2019-05-14T18:17:22,CO,Bogota,Industrial,,BO9134214317,IH_S,60264,MOBIL DTE 26,60264,AMR-South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Completed,Alert,2019-05-16T09:32:56,50182509,CABP-Z0006,DIFERENCIAL DELANTERA - CARGADOR 6 MTI DIESEL,Differential,FRONT,MOBILUBE HD 80W-90,Essential,a012830318,NOT LISTED,CLARK,NOT LISTED,163,,Gran Colombia Gold / Mina El Silencio,405422,Alert,Alert,Alert,Gran Colombia Gold,404927,0000121438,29,2019-05-04T00:00:00,2019-05-05T02:18:41,2019-05-14T18:18:26,CO,Bogota,Industrial,,BO9134213338,P1_E,51015,MOBILUBE HD 80W-90,51015,AMR-South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Completed,Alert,2019-05-16T09:32:56,50182508,CABP-Z0006,DIFERENCIAL TRASERA CARGADOR 6 MTI DIESEL,Differential,REAR,MOBILUBE HD 80W-90,Essential,a012861589,NOT LISTED,CLARK,NOT LISTED,163,,Gran Colombia Gold / Mina El Silencio,405422,Alert,Caution,Normal,Gran Colombia Gold,404927,0000121438,30,2019-05-03T00:00:00,2019-05-05T02:20:29,2019-05-14T18:18:20,CO,Bogota,Industrial,,BO9134213336,P1_E,51015,MOBILUBE HD 80W-90,51015,AMR-South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Completed,Alert,2019-05-09T02:18:07,50651824,UNID-PRIM-PRENSA,UNIDAD HIDRÁULICA PRIMARIA PRENSA CHOCHO,Hydraulic,,MOBIL DTE 26,Enhanced,b037004079,NOT LISTED,,,,,GRAN COLOMBIA GOLD/CHOCHO,423117,Normal,Alert,Normal,Gran Colombia Gold / Maria Dama,407212,,33,2019-04-30T00:00:00,2019-05-05T02:29:26,2019-05-07T22:07:18,CO,Bogota,Industrial,,BO9128128337,IH_S,60264,MOBIL DTE 26,60264,AMR-South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Completed,Alert,2019-05-16T09:32:56,50400740,BOVA-Z0005,BOMBA DE VACIO,Engine,,MOBIL DELVAC MX ESP 15W40,Essential,a012862394,NOT LISTED,,NOT LISTED,,,Gran Colombia Gold / Maria Dama,407212,Normal,Normal,Alert,Gran Colombia Gold,404927,0000121438,33,2019-04-30T00:00:00,2019-05-05T17:49:26,2019-05-14T18:18:08,CO,Bogota,Industrial,,BO9134213333,E1_E,44465,MOBIL DELVAC MX ESP 15W40,44465,AMR-South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Completed,Alert,2019-05-29T10:45:49,50070399,,400-P-4010E MLA,Circulating System,,MOBIL SHC 629,Enhanced,b036766176,NOT LISTED,US MOTOR,NOT LISTED,TITAN II,,Ecopetrol Campo Rubiales,401736,Alert,Normal,Normal,COPEC,412670,0000120501,28,2019-05-05T00:00:00,2019-05-05T20:23:17,2019-05-28T19:21:33,CO,Bogota,Industrial,,BO9148377337,ICS_S,60294,MOBIL SHC 629,60294,AMR-South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Completed,Caution,2019-05-16T09:32:56,50150523,VOLQ-Z0004,SERVO - VOLQUETA 4 YOUNG'S MACHINE 470 T7HD,Transmission,MIDDLE,MOBILTRANS HD 50,Enhanced,b036939962,CLARK,,NOT LISTED,,,Gran Colombia Gold / Mina Providencia,405423,Normal,Normal,Caution,Gran Colombia Gold,404927,0000121438,28,2019-05-05T00:00:00,2019-05-05T20:25:38,2019-05-14T18:14:20,CO,Bogota,Industrial,,BO9134214328,P1_S,52114,MOBILTRANS HD 50,52114,AMR-South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Completed,Alert,2019-05-16T09:32:56,50150492,VOLQ-Z0004,MOTOR-VOLQUETA 4 YOUNG'S MACHINE 470 T7HD,Engine,FRONT,MOBIL DELVAC MX ESP 15W40,Enhanced,b036938496,DEUTZ,,NOT LISTED,D 914 L06,,Gran Colombia Gold / Mina Providencia,405423,Normal,Caution,Alert,Gran Colombia Gold,404927,0000121438,28,2019-05-05T00:00:00,2019-05-05T20:27:23,2019-05-14T18:15:27,CO,Bogota,Industrial,,BO9134213324,E1_S,44465,MOBIL DELVAC MX ESP 15W40,44465,AMR-South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Completed,Alert,2019-05-16T09:32:56,50150499,VOLQ-Z0004,HIDRAULICO - VOLQUETA 4 YOUNG'S MACHINE 470 T7HD,Hydraulic,,MOBILTRANS HD 10W,Enhanced,b036940146,NOT LISTED,,NOT LISTED,,,Gran Colombia Gold / Mina Providencia,405423,Alert,Alert,Alert,Gran Colombia Gold,404927,0000121438,28,2019-05-05T00:00:00,2019-05-05T20:29:05,2019-05-14T18:16:39,CO,Bogota,Industrial,,BO9134214329,IH1_S,52112,MOBILTRANS HD 10W,52112,AMR-South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Completed,Alert,2019-05-16T09:32:56,50166553,VOLQ-Z0004,DIFERENCIAL DELANTERO-VOLQUETA 4 YOUNG'S MACHINE 470 T7HD,Differential,FRONT,MOBILTRANS HD 50,Essential,a012830857,NOT LISTED,NEW HOLLAD,NOT LISTED,D45,,Gran Colombia Gold / Mina Providencia,405423,Alert,Alert,Alert,Gran Colombia Gold,404927,0000121438,28,2019-05-05T00:00:00,2019-05-05T20:30:18,2019-05-14T18:18:14,CO,Bogota,Industrial,,BO9134213334,P1_E,52114,MOBILTRANS HD 50,52114,AMR-South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Completed,Alert,2019-05-16T09:32:56,50166552,VOLQ-Z0004,DIFERENCIAL TRASERA - VOLQUETA 4 YOUN'S MACHINE 470 HD T7,Differential,REAR,MOBILTRANS HD 50,Essential,a012830500,NOT LISTED,NEW HOLLAND,NOT LISTED,D45,,Gran Colombia Gold / Mina Providencia,405423,Normal,Alert,Alert,Gran Colombia Gold,404927,0000121438,28,2019-05-05T00:00:00,2019-05-05T20:31:30,2019-05-14T18:18:23,CO,Bogota,Industrial,,BO9134213337,P1_E,52114,MOBILTRANS HD 50,52114,AMR-South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Completed,Caution,2019-05-14T07:56:04,31185747,EH376,MFD,Transmission,,MOBILUBE HD 85W-140,Enhanced,b036916693,HITACHI,,NOT LISTED,HITACHI,,"MARC Chaneme - Hitachi / HITACHI EX3600-6, SERIE HITACHI # 1130",326636,Normal,Caution,Normal,CHANEME MINERIA,210840,0000138432,28,2019-05-05T00:00:00,2019-05-06T02:12:34,2019-05-10T17:30:43,CO,Bogota,Industrial,,BO9130174323,P1_S,51019,MOBILUBE HD 85W-140,51019,AMR-South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
